iso_code,continent,location,date,total_vaccinations,total_tests,new_tests
CYP,Europe,Cyprus,2/10/2021,,,
CYP,Europe,Cyprus,2/11/2021,,,
CYP,Europe,Cyprus,2/12/2021,,,
CYP,Europe,Cyprus,2/13/2021,44429,,
CYP,Europe,Cyprus,2/14/2021,,,
CYP,Europe,Cyprus,2/15/2021,,,
CYP,Europe,Cyprus,2/16/2021,,,
CYP,Europe,Cyprus,2/17/2021,,,
CYP,Europe,Cyprus,2/18/2021,,,
CYP,Europe,Cyprus,2/19/2021,,,
CYP,Europe,Cyprus,2/20/2021,56791,,
CYP,Europe,Cyprus,2/21/2021,,,
CYP,Europe,Cyprus,2/22/2021,,,
CYP,Europe,Cyprus,2/23/2021,64562,,
CYP,Europe,Cyprus,2/24/2021,,,
CYP,Europe,Cyprus,2/25/2021,,,
CYP,Europe,Cyprus,2/26/2021,76176,,
CYP,Europe,Cyprus,2/27/2021,,,
CYP,Europe,Cyprus,2/28/2021,,,
CYP,Europe,Cyprus,3/1/2021,,,
CYP,Europe,Cyprus,3/2/2021,,,
CYP,Europe,Cyprus,3/3/2021,,,
CYP,Europe,Cyprus,3/4/2021,,,
CYP,Europe,Cyprus,3/5/2021,,,
CYP,Europe,Cyprus,3/6/2021,,,
CYP,Europe,Cyprus,3/7/2021,99275,,
CYP,Europe,Cyprus,3/8/2021,,,
CYP,Europe,Cyprus,3/9/2021,,,
CYP,Europe,Cyprus,3/10/2021,,,
CYP,Europe,Cyprus,3/11/2021,,,
CYP,Europe,Cyprus,3/12/2021,,,
CYP,Europe,Cyprus,3/13/2021,,,
CYP,Europe,Cyprus,3/14/2021,,,
CYP,Europe,Cyprus,3/15/2021,,,
CYP,Europe,Cyprus,3/16/2021,,,
CYP,Europe,Cyprus,3/17/2021,,,
CYP,Europe,Cyprus,3/18/2021,,,
CYP,Europe,Cyprus,3/19/2021,,,
CYP,Europe,Cyprus,3/20/2021,129438,,
CYP,Europe,Cyprus,3/21/2021,,,
CYP,Europe,Cyprus,3/22/2021,,,
CYP,Europe,Cyprus,3/23/2021,,,
CYP,Europe,Cyprus,3/24/2021,,,
CYP,Europe,Cyprus,3/25/2021,,,
CYP,Europe,Cyprus,3/26/2021,,,
CYP,Europe,Cyprus,3/27/2021,,,
CYP,Europe,Cyprus,3/28/2021,,,
CYP,Europe,Cyprus,3/29/2021,,,
CYP,Europe,Cyprus,3/30/2021,,,
CYP,Europe,Cyprus,3/31/2021,,,
CYP,Europe,Cyprus,4/1/2021,,,
CYP,Europe,Cyprus,4/2/2021,,,
CYP,Europe,Cyprus,4/3/2021,161526,,
CYP,Europe,Cyprus,4/4/2021,,,
CYP,Europe,Cyprus,4/5/2021,,,
CYP,Europe,Cyprus,4/6/2021,,,
CYP,Europe,Cyprus,4/7/2021,174626,,
CYP,Europe,Cyprus,4/8/2021,,,
CYP,Europe,Cyprus,4/9/2021,183225,,
CYP,Europe,Cyprus,4/10/2021,,,
CYP,Europe,Cyprus,4/11/2021,,,
CYP,Europe,Cyprus,4/12/2021,,,
CYP,Europe,Cyprus,4/13/2021,,,
CYP,Europe,Cyprus,4/14/2021,,,
CYP,Europe,Cyprus,4/15/2021,,,
CYP,Europe,Cyprus,4/16/2021,202441,,
CYP,Europe,Cyprus,4/17/2021,,,
CYP,Europe,Cyprus,4/18/2021,,,
CYP,Europe,Cyprus,4/19/2021,214675,,
CYP,Europe,Cyprus,4/20/2021,219654,,
CYP,Europe,Cyprus,4/21/2021,224352,,
CYP,Europe,Cyprus,4/22/2021,,,
CYP,Europe,Cyprus,4/23/2021,236265,,
CYP,Europe,Cyprus,4/24/2021,,,
CYP,Europe,Cyprus,4/25/2021,,,
CYP,Europe,Cyprus,4/26/2021,,,
CYP,Europe,Cyprus,4/27/2021,,,
CYP,Europe,Cyprus,4/28/2021,,,
CYP,Europe,Cyprus,4/29/2021,,,
CYP,Europe,Cyprus,4/30/2021,,,
CYP,Europe,Cyprus,5/1/2021,287816,,
CYP,Europe,Cyprus,5/2/2021,,,
CYP,Europe,Cyprus,5/3/2021,,,
CYP,Europe,Cyprus,5/4/2021,,,
CYP,Europe,Cyprus,5/5/2021,,,
CYP,Europe,Cyprus,5/6/2021,332423,,
CYP,Europe,Cyprus,5/7/2021,,,
CYP,Europe,Cyprus,5/8/2021,,,
CYP,Europe,Cyprus,5/9/2021,,,
CYP,Europe,Cyprus,5/10/2021,371430,,
CYP,Europe,Cyprus,5/11/2021,384639,,
CYP,Europe,Cyprus,5/12/2021,400004,,
CYP,Europe,Cyprus,5/13/2021,,,
CYP,Europe,Cyprus,5/14/2021,424489,,
CYP,Europe,Cyprus,5/15/2021,,,
CYP,Europe,Cyprus,5/16/2021,434550,,
CYP,Europe,Cyprus,5/17/2021,448734,,
CYP,Europe,Cyprus,5/18/2021,461901,,
CYP,Europe,Cyprus,5/19/2021,476020,,
CYP,Europe,Cyprus,5/20/2021,,,
CYP,Europe,Cyprus,5/21/2021,504008,,
CYP,Europe,Cyprus,5/22/2021,,,
CYP,Europe,Cyprus,5/23/2021,522144,,
CYP,Europe,Cyprus,5/24/2021,533282,,
CYP,Europe,Cyprus,5/25/2021,,,
CYP,Europe,Cyprus,5/26/2021,560664,,
CYP,Europe,Cyprus,5/27/2021,572426,,
CYP,Europe,Cyprus,5/28/2021,,,
CYP,Europe,Cyprus,5/29/2021,,,
CYP,Europe,Cyprus,5/30/2021,595906,,
CYP,Europe,Cyprus,5/31/2021,,,
CYP,Europe,Cyprus,6/1/2021,615264,,
CYP,Europe,Cyprus,6/2/2021,622305,,
CYP,Europe,Cyprus,6/3/2021,632437,,
CYP,Europe,Cyprus,6/4/2021,,,
CYP,Europe,Cyprus,6/5/2021,,,
CYP,Europe,Cyprus,6/6/2021,649005,,
CYP,Europe,Cyprus,6/7/2021,654896,,
CYP,Europe,Cyprus,6/8/2021,662063,,
CYP,Europe,Cyprus,6/9/2021,673101,,
CYP,Europe,Cyprus,6/10/2021,681219,,
CYP,Europe,Cyprus,6/11/2021,689776,,
CYP,Europe,Cyprus,6/12/2021,701370,,
CYP,Europe,Cyprus,6/13/2021,,,
CYP,Europe,Cyprus,6/14/2021,,,
CYP,Europe,Cyprus,6/15/2021,718775,,
CYP,Europe,Cyprus,6/16/2021,728458,,
CYP,Europe,Cyprus,6/17/2021,739365,,
CYP,Europe,Cyprus,6/18/2021,,,
CYP,Europe,Cyprus,6/19/2021,753106,,
CYP,Europe,Cyprus,6/20/2021,,,
CYP,Europe,Cyprus,6/21/2021,,,
CYP,Europe,Cyprus,6/22/2021,,,
CYP,Europe,Cyprus,6/23/2021,768273,,
CYP,Europe,Cyprus,6/24/2021,777935,,
CYP,Europe,Cyprus,6/25/2021,,,
CYP,Europe,Cyprus,6/26/2021,,,
CYP,Europe,Cyprus,6/27/2021,,,
CYP,Europe,Cyprus,6/28/2021,,,
CYP,Europe,Cyprus,6/29/2021,,,
CYP,Europe,Cyprus,6/30/2021,809234,,
CYP,Europe,Cyprus,7/1/2021,,,
CYP,Europe,Cyprus,7/2/2021,829778,,
CYP,Europe,Cyprus,7/3/2021,835997,,
CYP,Europe,Cyprus,7/4/2021,,,
CYP,Europe,Cyprus,7/5/2021,849209,,
CYP,Europe,Cyprus,7/6/2021,856951,,
CYP,Europe,Cyprus,7/7/2021,867092,,
CYP,Europe,Cyprus,7/8/2021,876257,,
CYP,Europe,Cyprus,7/9/2021,883863,,
CYP,Europe,Cyprus,7/10/2021,887110,,
CYP,Europe,Cyprus,7/11/2021,,,
CYP,Europe,Cyprus,7/12/2021,897325,,
CYP,Europe,Cyprus,7/13/2021,903842,,
CYP,Europe,Cyprus,7/14/2021,910376,,
CYP,Europe,Cyprus,7/15/2021,916819,,
CYP,Europe,Cyprus,7/16/2021,,,
CYP,Europe,Cyprus,7/17/2021,925470,,
CYP,Europe,Cyprus,7/18/2021,,,
CYP,Europe,Cyprus,7/19/2021,934112,,
CYP,Europe,Cyprus,7/20/2021,941398,,
CYP,Europe,Cyprus,7/21/2021,946070,,
CYP,Europe,Cyprus,7/22/2021,950981,,
CYP,Europe,Cyprus,7/23/2021,,,
CYP,Europe,Cyprus,7/24/2021,958796,,
CYP,Europe,Cyprus,7/25/2021,959464,,
CYP,Europe,Cyprus,7/26/2021,,,
CYP,Europe,Cyprus,7/27/2021,970077,,
CYP,Europe,Cyprus,7/28/2021,974906,,
CYP,Europe,Cyprus,7/29/2021,980404,,
CYP,Europe,Cyprus,7/30/2021,,,
CYP,Europe,Cyprus,7/31/2021,,,
CYP,Europe,Cyprus,8/1/2021,,,
CYP,Europe,Cyprus,8/2/2021,994390,,
CYP,Europe,Cyprus,8/3/2021,1001047,,
CYP,Europe,Cyprus,8/4/2021,1007555,,
CYP,Europe,Cyprus,8/5/2021,1014151,,
CYP,Europe,Cyprus,8/6/2021,,,
CYP,Europe,Cyprus,8/7/2021,1021406,,
CYP,Europe,Cyprus,8/8/2021,,,
CYP,Europe,Cyprus,8/9/2021,1027680,,
CYP,Europe,Cyprus,8/10/2021,1032223,,
CYP,Europe,Cyprus,8/11/2021,1036664,,
CYP,Europe,Cyprus,8/12/2021,1040915,,
CYP,Europe,Cyprus,8/13/2021,1047310,,
CYP,Europe,Cyprus,8/14/2021,,,
CYP,Europe,Cyprus,8/15/2021,,,
CYP,Europe,Cyprus,8/16/2021,1051470,,
CYP,Europe,Cyprus,8/17/2021,1056083,,
CYP,Europe,Cyprus,8/18/2021,1060680,,
CYP,Europe,Cyprus,8/19/2021,,,
CYP,Europe,Cyprus,8/20/2021,1068962,,
CYP,Europe,Cyprus,8/21/2021,1069123,,
CYP,Europe,Cyprus,8/22/2021,,,
CYP,Europe,Cyprus,8/23/2021,,,
CYP,Europe,Cyprus,8/24/2021,,,
CYP,Europe,Cyprus,8/25/2021,,,
CYP,Europe,Cyprus,8/26/2021,1085014,,
CYP,Europe,Cyprus,8/27/2021,,,
CYP,Europe,Cyprus,8/28/2021,,,
CYP,Europe,Cyprus,8/29/2021,,,
CYP,Europe,Cyprus,8/30/2021,1094400,,
CYP,Europe,Cyprus,8/31/2021,,,
CYP,Europe,Cyprus,9/1/2021,1098334,,
CYP,Europe,Cyprus,9/2/2021,1101034,,
CYP,Europe,Cyprus,9/3/2021,1105484,,
CYP,Europe,Cyprus,9/4/2021,,,
CYP,Europe,Cyprus,9/5/2021,,,
CYP,Europe,Cyprus,9/6/2021,1110044,,
CYP,Europe,Cyprus,9/7/2021,,,
CYP,Europe,Cyprus,9/8/2021,1115513,,
CYP,Europe,Cyprus,9/9/2021,1117393,,
CYP,Europe,Cyprus,9/10/2021,,,
CYP,Europe,Cyprus,9/11/2021,1121722,,
CYP,Europe,Cyprus,9/12/2021,,,
CYP,Europe,Cyprus,9/13/2021,1124786,,
CYP,Europe,Cyprus,9/14/2021,1126551,,
CYP,Europe,Cyprus,9/15/2021,1127991,,
CYP,Europe,Cyprus,9/16/2021,1129665,,
CYP,Europe,Cyprus,9/17/2021,,,
CYP,Europe,Cyprus,9/18/2021,,,
CYP,Europe,Cyprus,9/19/2021,,,
CYP,Europe,Cyprus,9/20/2021,,,
CYP,Europe,Cyprus,9/21/2021,1141805,,
CYP,Europe,Cyprus,9/22/2021,1144151,,
CYP,Europe,Cyprus,9/23/2021,1146345,,
CYP,Europe,Cyprus,9/24/2021,,,
CYP,Europe,Cyprus,9/25/2021,,,
CYP,Europe,Cyprus,9/26/2021,,,
CYP,Europe,Cyprus,9/27/2021,1155490,,
CYP,Europe,Cyprus,9/28/2021,,,
CYP,Europe,Cyprus,9/29/2021,1161031,,
CYP,Europe,Cyprus,9/30/2021,,,
CYP,Europe,Cyprus,10/1/2021,,,
CYP,Europe,Cyprus,10/2/2021,1165198,,
CYP,Europe,Cyprus,10/3/2021,,,
CYP,Europe,Cyprus,10/4/2021,,,
CYP,Europe,Cyprus,10/5/2021,1171214,,
CYP,Europe,Cyprus,10/6/2021,,,
CYP,Europe,Cyprus,10/7/2021,1176888,,
CYP,Europe,Cyprus,10/8/2021,,,
CYP,Europe,Cyprus,10/9/2021,,,
CYP,Europe,Cyprus,10/10/2021,1182072,,
CYP,Europe,Cyprus,10/11/2021,1186491,,
CYP,Europe,Cyprus,10/12/2021,1188888,,
CYP,Europe,Cyprus,10/13/2021,,,
CYP,Europe,Cyprus,10/14/2021,1193859,,
CYP,Europe,Cyprus,10/15/2021,,,
CYP,Europe,Cyprus,10/16/2021,,,
CYP,Europe,Cyprus,10/17/2021,,,
CYP,Europe,Cyprus,10/18/2021,,,
CYP,Europe,Cyprus,10/19/2021,1201394,,
CYP,Europe,Cyprus,10/20/2021,1203326,,
CYP,Europe,Cyprus,10/21/2021,,,
CYP,Europe,Cyprus,10/22/2021,,,
CYP,Europe,Cyprus,10/23/2021,,,
CYP,Europe,Cyprus,10/24/2021,,,
CYP,Europe,Cyprus,10/25/2021,1209400,,
CYP,Europe,Cyprus,10/26/2021,,,
CYP,Europe,Cyprus,10/27/2021,1212476,,
CYP,Europe,Cyprus,10/28/2021,,,
CYP,Europe,Cyprus,10/29/2021,,,
CYP,Europe,Cyprus,10/30/2021,1215697,,
CYP,Europe,Cyprus,10/31/2021,,,
CYP,Europe,Cyprus,11/1/2021,,,
CYP,Europe,Cyprus,11/2/2021,1217786,,
CYP,Europe,Cyprus,11/3/2021,1220677,,
CYP,Europe,Cyprus,11/4/2021,1223157,,
CYP,Europe,Cyprus,11/5/2021,,,
CYP,Europe,Cyprus,11/6/2021,,,
CYP,Europe,Cyprus,11/7/2021,,,
CYP,Europe,Cyprus,11/8/2021,1228703,,
CYP,Europe,Cyprus,11/9/2021,,,
CYP,Europe,Cyprus,11/10/2021,,,
CYP,Europe,Cyprus,11/11/2021,1237027,,
CYP,Europe,Cyprus,11/12/2021,,,
CYP,Europe,Cyprus,11/13/2021,1241339,,
CYP,Europe,Cyprus,11/14/2021,,,
CYP,Europe,Cyprus,11/15/2021,,,
CYP,Europe,Cyprus,11/16/2021,1249197,,
CYP,Europe,Cyprus,11/17/2021,,,
CYP,Europe,Cyprus,11/18/2021,1257376,,
CYP,Europe,Cyprus,11/19/2021,,,
CYP,Europe,Cyprus,11/20/2021,,,
CYP,Europe,Cyprus,11/21/2021,1266913,,
CYP,Europe,Cyprus,11/22/2021,,,
CYP,Europe,Cyprus,11/23/2021,1282262,,
CYP,Europe,Cyprus,11/24/2021,,,
CYP,Europe,Cyprus,11/25/2021,1298388,,
CYP,Europe,Cyprus,11/26/2021,,,
CYP,Europe,Cyprus,11/27/2021,1310756,,
CYP,Europe,Cyprus,11/28/2021,,,
CYP,Europe,Cyprus,11/29/2021,,,
CYP,Europe,Cyprus,11/30/2021,,,
CYP,Europe,Cyprus,12/1/2021,1339063,,
CYP,Europe,Cyprus,12/2/2021,,,
CYP,Europe,Cyprus,12/3/2021,,,
CYP,Europe,Cyprus,12/4/2021,1362277,,
CYP,Europe,Cyprus,12/5/2021,,,
CYP,Europe,Cyprus,12/6/2021,,,
CYP,Europe,Cyprus,12/7/2021,1381716,,
CYP,Europe,Cyprus,12/8/2021,1390192,,
CYP,Europe,Cyprus,12/9/2021,,,
CYP,Europe,Cyprus,12/10/2021,,,
CYP,Europe,Cyprus,12/11/2021,1413274,,
CYP,Europe,Cyprus,12/12/2021,,,
CYP,Europe,Cyprus,12/13/2021,,,
CYP,Europe,Cyprus,12/14/2021,1435400,,
CYP,Europe,Cyprus,12/15/2021,1446090,,
CYP,Europe,Cyprus,12/16/2021,,,
CYP,Europe,Cyprus,12/17/2021,,,
CYP,Europe,Cyprus,12/18/2021,,,
CYP,Europe,Cyprus,12/19/2021,,,
CYP,Europe,Cyprus,12/20/2021,1487062,,
CYP,Europe,Cyprus,12/21/2021,1496167,,
CYP,Europe,Cyprus,12/22/2021,,,
CYP,Europe,Cyprus,12/23/2021,1541159,,
CYP,Europe,Cyprus,12/24/2021,,,
CYP,Europe,Cyprus,12/25/2021,,,
CYP,Europe,Cyprus,12/26/2021,,,
CYP,Europe,Cyprus,12/27/2021,,,
CYP,Europe,Cyprus,12/28/2021,,,
CYP,Europe,Cyprus,12/29/2021,,,
CYP,Europe,Cyprus,12/30/2021,,,
CYP,Europe,Cyprus,12/31/2021,,,
CYP,Europe,Cyprus,1/1/2022,,,
CYP,Europe,Cyprus,1/2/2022,,,
CYP,Europe,Cyprus,1/3/2022,,,
CYP,Europe,Cyprus,1/4/2022,,,
CYP,Europe,Cyprus,1/5/2022,,,
CYP,Europe,Cyprus,1/6/2022,,,
CYP,Europe,Cyprus,1/7/2022,,,
CYP,Europe,Cyprus,1/8/2022,1595454,,
CYP,Europe,Cyprus,1/9/2022,,,
CYP,Europe,Cyprus,1/10/2022,1603495,,
CYP,Europe,Cyprus,1/11/2022,,,
CYP,Europe,Cyprus,1/12/2022,1618223,,
CYP,Europe,Cyprus,1/13/2022,1625105,,
CYP,Europe,Cyprus,1/14/2022,,,
CYP,Europe,Cyprus,1/15/2022,1635530,,
CYP,Europe,Cyprus,1/16/2022,,,
CYP,Europe,Cyprus,1/17/2022,,,
CYP,Europe,Cyprus,1/18/2022,,,
CYP,Europe,Cyprus,1/19/2022,,,
CYP,Europe,Cyprus,1/20/2022,1658363,,
CYP,Europe,Cyprus,1/21/2022,,,
CYP,Europe,Cyprus,1/22/2022,1667511,,
CYP,Europe,Cyprus,1/23/2022,,,
CYP,Europe,Cyprus,1/24/2022,1671759,,
CYP,Europe,Cyprus,1/25/2022,,,
CYP,Europe,Cyprus,1/26/2022,1679808,,
CYP,Europe,Cyprus,1/27/2022,1682404,,
CYP,Europe,Cyprus,1/28/2022,,,
CYP,Europe,Cyprus,1/29/2022,,,
CYP,Europe,Cyprus,1/30/2022,,,
CYP,Europe,Cyprus,1/31/2022,1693504,,
CYP,Europe,Cyprus,2/1/2022,,,
CYP,Europe,Cyprus,2/2/2022,1729058,,
CYP,Europe,Cyprus,2/3/2022,1731441,,
CYP,Europe,Cyprus,2/4/2022,,,
CYP,Europe,Cyprus,2/5/2022,,,
CYP,Europe,Cyprus,2/6/2022,1738322,,
CYP,Europe,Cyprus,2/7/2022,,,
CYP,Europe,Cyprus,2/8/2022,1743850,,
CYP,Europe,Cyprus,2/9/2022,1747155,,
CYP,Europe,Cyprus,2/10/2022,,,
CYP,Europe,Cyprus,2/11/2022,,,
CYP,Europe,Cyprus,2/12/2022,,,
CYP,Europe,Cyprus,2/13/2022,1755020,,
CYP,Europe,Cyprus,2/14/2022,1756756,,
CYP,Europe,Cyprus,2/15/2022,1758361,,
CYP,Europe,Cyprus,2/16/2022,1760549,,
CYP,Europe,Cyprus,2/17/2022,1761882,,
CYP,Europe,Cyprus,2/18/2022,,,
CYP,Europe,Cyprus,2/19/2022,1765556,,
CYP,Europe,Cyprus,2/20/2022,,,
CYP,Europe,Cyprus,2/21/2022,1766957,,
CYP,Europe,Cyprus,2/22/2022,1768206,,
CYP,Europe,Cyprus,2/23/2022,1769643,,
CYP,Europe,Cyprus,2/24/2022,,,
CYP,Europe,Cyprus,2/25/2022,,,
CYP,Europe,Cyprus,2/26/2022,1773485,,
CYP,Europe,Cyprus,2/27/2022,,,
CYP,Europe,Cyprus,2/28/2022,,,
CYP,Europe,Cyprus,3/1/2022,,,
CYP,Europe,Cyprus,3/2/2022,,,
CYP,Europe,Cyprus,3/3/2022,,,
CYP,Europe,Cyprus,3/4/2022,,,
CYP,Europe,Cyprus,3/5/2022,,,
CYP,Europe,Cyprus,3/6/2022,,,
CYP,Europe,Cyprus,3/7/2022,,,
CYP,Europe,Cyprus,3/8/2022,,,
CYP,Europe,Cyprus,3/9/2022,,,
CYP,Europe,Cyprus,3/10/2022,,,
CYP,Europe,Cyprus,3/11/2022,,,
CYP,Europe,Cyprus,3/12/2022,,,
CYP,Europe,Cyprus,3/13/2022,,,
CYP,Europe,Cyprus,3/14/2022,,,
CYP,Europe,Cyprus,3/15/2022,,,
CYP,Europe,Cyprus,3/16/2022,,,
CYP,Europe,Cyprus,3/17/2022,,,
CYP,Europe,Cyprus,3/18/2022,,,
CYP,Europe,Cyprus,3/19/2022,,,
CYP,Europe,Cyprus,3/20/2022,,,
CYP,Europe,Cyprus,3/21/2022,,,
CYP,Europe,Cyprus,3/22/2022,,,
CYP,Europe,Cyprus,3/23/2022,,,
CYP,Europe,Cyprus,3/24/2022,,,
CYP,Europe,Cyprus,3/25/2022,,,
CYP,Europe,Cyprus,3/26/2022,,,
CYP,Europe,Cyprus,3/27/2022,,,
CYP,Europe,Cyprus,3/28/2022,,,
CYP,Europe,Cyprus,3/29/2022,,,
CYP,Europe,Cyprus,3/30/2022,,,
CYP,Europe,Cyprus,3/31/2022,,,
CYP,Europe,Cyprus,4/1/2022,,,
CYP,Europe,Cyprus,4/2/2022,,,
CYP,Europe,Cyprus,4/3/2022,,,
CYP,Europe,Cyprus,4/4/2022,,,
CYP,Europe,Cyprus,4/5/2022,,,
CYP,Europe,Cyprus,4/6/2022,,,
CYP,Europe,Cyprus,4/7/2022,,,
CYP,Europe,Cyprus,4/8/2022,,,
CYP,Europe,Cyprus,4/9/2022,1774676,,
CYP,Europe,Cyprus,4/10/2022,,,
CYP,Europe,Cyprus,4/11/2022,,,
CYP,Europe,Cyprus,4/12/2022,,,
CYP,Europe,Cyprus,4/13/2022,,,
CYP,Europe,Cyprus,4/14/2022,,,
CYP,Europe,Cyprus,4/15/2022,,,
CYP,Europe,Cyprus,4/16/2022,1777994,,
CYP,Europe,Cyprus,4/17/2022,,,
CYP,Europe,Cyprus,4/18/2022,,,
CYP,Europe,Cyprus,4/19/2022,,,
CYP,Europe,Cyprus,4/20/2022,,,
CYP,Europe,Cyprus,4/21/2022,,,
CYP,Europe,Cyprus,4/22/2022,,,
CYP,Europe,Cyprus,4/23/2022,,,
CYP,Europe,Cyprus,4/24/2022,,,
CYP,Europe,Cyprus,4/25/2022,,,
CYP,Europe,Cyprus,4/26/2022,1780242,,
CYP,Europe,Cyprus,4/27/2022,,,
CYP,Europe,Cyprus,4/28/2022,,,
CYP,Europe,Cyprus,4/29/2022,,,
CYP,Europe,Cyprus,4/30/2022,1781639,,
CYP,Europe,Cyprus,5/1/2022,,,
CYP,Europe,Cyprus,5/2/2022,,,
CYP,Europe,Cyprus,5/3/2022,,,
CYP,Europe,Cyprus,5/4/2022,,,
CYP,Europe,Cyprus,5/5/2022,,,
CYP,Europe,Cyprus,5/6/2022,,,
CYP,Europe,Cyprus,5/7/2022,,,
CYP,Europe,Cyprus,5/8/2022,,,
CYP,Europe,Cyprus,5/9/2022,,,
CYP,Europe,Cyprus,5/10/2022,,,
CYP,Europe,Cyprus,5/11/2022,,,
CYP,Europe,Cyprus,5/12/2022,,,
CYP,Europe,Cyprus,5/13/2022,,,
CYP,Europe,Cyprus,5/14/2022,1784616,,
CYP,Europe,Cyprus,5/15/2022,,,
CYP,Europe,Cyprus,5/16/2022,,,
CYP,Europe,Cyprus,5/17/2022,,,
CYP,Europe,Cyprus,5/18/2022,,,
CYP,Europe,Cyprus,5/19/2022,,,
CYP,Europe,Cyprus,5/20/2022,,,
CYP,Europe,Cyprus,5/21/2022,,,
CYP,Europe,Cyprus,5/22/2022,,,
CYP,Europe,Cyprus,5/23/2022,,,
CYP,Europe,Cyprus,5/24/2022,,,
CYP,Europe,Cyprus,5/25/2022,,,
CYP,Europe,Cyprus,5/26/2022,,,
CYP,Europe,Cyprus,5/27/2022,,,
CYP,Europe,Cyprus,5/28/2022,,,
CYP,Europe,Cyprus,5/29/2022,,,
CYP,Europe,Cyprus,5/30/2022,,,
CYP,Europe,Cyprus,5/31/2022,,,
CYP,Europe,Cyprus,6/1/2022,,,
CYP,Europe,Cyprus,6/2/2022,,,
CYP,Europe,Cyprus,6/3/2022,,,
CYP,Europe,Cyprus,6/4/2022,,,
CYP,Europe,Cyprus,6/5/2022,,,
CYP,Europe,Cyprus,6/6/2022,,,
CYP,Europe,Cyprus,6/7/2022,,,
CYP,Europe,Cyprus,6/8/2022,,,
CYP,Europe,Cyprus,6/9/2022,,,
CYP,Europe,Cyprus,6/10/2022,,,
CYP,Europe,Cyprus,6/11/2022,,,
CYP,Europe,Cyprus,6/12/2022,,,
CYP,Europe,Cyprus,6/13/2022,,,
CYP,Europe,Cyprus,6/14/2022,,,
CYP,Europe,Cyprus,6/15/2022,1787698,,
CYP,Europe,Cyprus,6/16/2022,,,
CYP,Europe,Cyprus,6/17/2022,,,
CYP,Europe,Cyprus,6/18/2022,,,
CYP,Europe,Cyprus,6/19/2022,,,
CYP,Europe,Cyprus,6/20/2022,,,
CYP,Europe,Cyprus,6/21/2022,,,
CYP,Europe,Cyprus,6/22/2022,,,
CYP,Europe,Cyprus,6/23/2022,,,
CYP,Europe,Cyprus,6/24/2022,,,
CYP,Europe,Cyprus,6/25/2022,,,
CYP,Europe,Cyprus,6/26/2022,,,
CYP,Europe,Cyprus,6/27/2022,,,
CYP,Europe,Cyprus,6/28/2022,1788761,,
CYP,Europe,Cyprus,6/29/2022,,,
CYP,Europe,Cyprus,6/30/2022,,,
CYP,Europe,Cyprus,7/1/2022,,,
CYP,Europe,Cyprus,7/2/2022,,,
CYP,Europe,Cyprus,7/3/2022,,,
CYP,Europe,Cyprus,7/4/2022,,,
CYP,Europe,Cyprus,7/5/2022,,,
CYP,Europe,Cyprus,7/6/2022,,,
CYP,Europe,Cyprus,7/7/2022,,,
CYP,Europe,Cyprus,7/8/2022,,,
CYP,Europe,Cyprus,7/9/2022,,,
CYP,Europe,Cyprus,7/10/2022,,,
CYP,Europe,Cyprus,7/11/2022,,,
CYP,Europe,Cyprus,7/12/2022,,,
CYP,Europe,Cyprus,7/13/2022,,,
CYP,Europe,Cyprus,7/14/2022,,,
CYP,Europe,Cyprus,7/15/2022,,,
CYP,Europe,Cyprus,7/16/2022,,,
CYP,Europe,Cyprus,7/17/2022,,,
CYP,Europe,Cyprus,7/18/2022,,,
CYP,Europe,Cyprus,7/19/2022,,,
CYP,Europe,Cyprus,7/20/2022,,,
CYP,Europe,Cyprus,7/21/2022,,,
CYP,Europe,Cyprus,7/22/2022,,,
CYP,Europe,Cyprus,7/23/2022,,,
CYP,Europe,Cyprus,7/24/2022,,,
CYP,Europe,Cyprus,7/25/2022,,,
CYP,Europe,Cyprus,7/26/2022,1791383,,
CYP,Europe,Cyprus,7/27/2022,,,
CYP,Europe,Cyprus,7/28/2022,,,
CYP,Europe,Cyprus,7/29/2022,,,
CYP,Europe,Cyprus,7/30/2022,,,
CYP,Europe,Cyprus,7/31/2022,,,
CYP,Europe,Cyprus,8/1/2022,,,
CYP,Europe,Cyprus,8/2/2022,,,
CYP,Europe,Cyprus,8/3/2022,,,
CYP,Europe,Cyprus,8/4/2022,,,
CYP,Europe,Cyprus,8/5/2022,,,
CYP,Europe,Cyprus,8/6/2022,,,
CYP,Europe,Cyprus,8/7/2022,,,
CYP,Europe,Cyprus,8/8/2022,,,
CYP,Europe,Cyprus,8/9/2022,,,
CYP,Europe,Cyprus,8/10/2022,1792456,,
CYP,Europe,Cyprus,8/11/2022,,,
CYP,Europe,Cyprus,8/12/2022,,,
CYP,Europe,Cyprus,8/13/2022,,,
CYP,Europe,Cyprus,8/14/2022,,,
CYP,Europe,Cyprus,8/15/2022,,,
CYP,Europe,Cyprus,8/16/2022,,,
CYP,Europe,Cyprus,8/17/2022,,,
CYP,Europe,Cyprus,8/18/2022,,,
CYP,Europe,Cyprus,8/19/2022,1792897,,
CYP,Europe,Cyprus,8/20/2022,,,
CYP,Europe,Cyprus,8/21/2022,,,
CYP,Europe,Cyprus,8/22/2022,,,
CYP,Europe,Cyprus,8/23/2022,,,
CYP,Europe,Cyprus,8/24/2022,,,
CYP,Europe,Cyprus,8/25/2022,,,
CYP,Europe,Cyprus,8/26/2022,,,
